resale_price,lease_remain_years,bhk,floor,address_encoded_numeric
390000.0,72,4,8.0,20
390000.0,62,4,2.0,20
408000.0,61,4,5.0,20
411000.0,62,4,5.0,20
412000.0,65,4,11.0,20
415000.0,69,4,8.0,20
415000.0,73,4,2.0,20
418000.0,65,4,8.0,20
420000.0,64,4,11.0,20
420000.0,60,4,2.0,20
425000.0,73,4,11.0,20
428000.0,62,4,11.0,20
430000.0,59,4,8.0,20
435000.0,72,4,11.0,20
438888.0,61,4,8.0,20
440000.0,60,4,2.0,20
445000.0,61,4,8.0,20
450000.0,73,4,8.0,20
455000.0,69,4,2.0,20
455000.0,72,4,8.0,20
460000.0,60,4,8.0,20
460888.0,72,4,8.0,20
465000.0,60,4,2.0,20
468000.0,60,4,5.0,20
468000.0,72,4,8.0,20
498000.0,60,4,5.0,20
505000.0,72,4,8.0,20
520000.0,71,4,11.0,20
525000.0,60,4,8.0,20
528000.0,64,4,5.0,20
453000.0,61,5,5.0,20
500000.0,64,5,11.0,20
510000.0,61,5,11.0,20
515000.0,72,5,8.0,20
520000.0,69,5,11.0,20
525000.0,63,5,11.0,20
525000.0,73,5,5.0,20
525000.0,73,5,11.0,20
530000.0,64,5,5.0,20
533000.0,73,5,11.0,20
540000.0,72,5,5.0,20
545000.0,60,5,8.0,20
548000.0,69,5,11.0,20
550000.0,84,5,2.0,20
555000.0,61,5,11.0,20
575000.0,71,5,5.0,20
580000.0,64,5,8.0,20
595000.0,65,5,11.0,20
638000.0,71,5,14.0,20
678000.0,84,5,11.0,20
698000.0,84,5,17.0,20
248000.0,44,2,2.0,20
265000.0,49,3,2.0,20
272000.0,49,3,2.0,5
285000.0,44,3,8.0,20
288000.0,43,3,2.0,20
300000.0,59,3,14.0,20
300000.0,43,3,2.0,20
303000.0,46,3,5.0,20
305000.0,45,3,2.0,20
310000.0,46,3,2.0,20
315000.0,47,3,5.0,20
317000.0,43,3,5.0,20
318000.0,48,3,2.0,20
320000.0,46,3,2.0,20
336333.0,46,3,8.0,20
338000.0,44,3,5.0,20
344000.0,46,3,5.0,20
350000.0,46,3,11.0,20
355000.0,46,3,14.0,20
360000.0,48,3,5.0,20
370000.0,48,3,2.0,20
400000.0,60,3,5.0,20
380000.0,52,4,8.0,20
385000.0,51,4,14.0,20
443000.0,60,4,5.0,20
530000.0,85,4,2.0,20
555000.0,60,4,5.0,20
638000.0,85,4,20.0,20
730000.0,82,4,26.0,20
500000.0,59,5,2.0,20
578000.0,64,5,8.0,20
590000.0,65,5,5.0,20
600000.0,59,5,14.0,20
240000.0,61,3,8.0,20
260000.0,53,3,8.0,20
285000.0,57,3,8.0,20
295000.0,69,3,5.0,20
305000.0,53,3,2.0,20
305000.0,56,4,11.0,20
320000.0,72,4,5.0,20
322000.0,76,4,2.0,20
327000.0,66,4,8.0,20
338000.0,78,4,2.0,20
338000.0,70,4,5.0,20
338000.0,69,4,8.0,20
340000.0,71,4,5.0,20
340000.0,74,4,8.0,20
340000.0,76,4,2.0,20
340000.0,73,4,11.0,20
343000.0,76,4,2.0,20
345000.0,74,4,2.0,20
349000.0,65,4,5.0,20
350000.0,73,4,14.0,20
350000.0,72,4,11.0,20
350000.0,72,4,2.0,20
358000.0,74,4,2.0,20
360000.0,72,4,8.0,20
360000.0,70,4,2.0,20
362000.0,72,4,8.0,20
362000.0,74,4,8.0,20
363000.0,72,4,11.0,20
365000.0,73,4,8.0,20
367000.0,76,4,8.0,20
370000.0,72,4,8.0,20
370000.0,72,4,8.0,20
373000.0,73,4,11.0,20
373000.0,72,4,11.0,20
380000.0,73,4,8.0,20
381000.0,73,4,11.0,20
385000.0,76,4,8.0,20
385000.0,72,4,11.0,20
385888.0,73,4,8.0,20
390000.0,72,4,11.0,20
405888.0,76,4,5.0,20
406000.0,72,4,2.0,20
422000.0,72,4,8.0,20
438000.0,76,4,8.0,20
367000.0,78,5,8.0,20
380000.0,75,5,5.0,20
398000.0,52,5,20.0,20
400000.0,74,5,8.0,20
400000.0,61,5,5.0,20
406888.0,62,5,5.0,20
410000.0,76,5,5.0,20
410000.0,73,5,5.0,20
415000.0,75,5,2.0,20
418000.0,80,5,5.0,20
420000.0,74,5,5.0,20
422888.0,75,5,5.0,20
425000.0,76,5,8.0,20
425000.0,74,5,5.0,20
430000.0,74,5,8.0,20
430000.0,76,5,8.0,20
433000.0,80,5,11.0,20
439888.0,76,5,5.0,20
440000.0,80,5,11.0,20
442500.0,72,5,11.0,20
443000.0,72,5,8.0,20
447000.0,65,5,8.0,20
450000.0,80,5,11.0,20
460000.0,72,5,11.0,20
465000.0,72,5,5.0,20
465000.0,79,5,11.0,20
470000.0,76,5,5.0,20
475000.0,73,5,11.0,20
488000.0,76,5,11.0,20
500000.0,75,5,5.0,20
503000.0,72,5,8.0,20
270000.0,58,3,2.0,0
275000.0,60,3,5.0,20
275000.0,63,3,8.0,20
275000.0,58,3,8.0,0
275000.0,62,3,8.0,20
278000.0,61,3,2.0,20
280000.0,60,3,2.0,20
280000.0,64,3,11.0,20
280000.0,62,3,11.0,20
283000.0,65,3,5.0,20
285000.0,61,3,2.0,20
285000.0,60,3,5.0,20
285000.0,60,3,5.0,20
290000.0,63,3,11.0,20
290000.0,64,3,11.0,20
290000.0,62,3,8.0,20
290000.0,64,3,5.0,20
293000.0,61,3,5.0,20
295000.0,63,3,2.0,20
295000.0,65,3,5.0,20
295000.0,60,3,11.0,20
295000.0,61,3,5.0,20
298000.0,61,3,5.0,20
299000.0,60,3,5.0,20
300000.0,60,3,11.0,20
300000.0,59,3,5.0,20
302000.0,60,3,11.0,20
302000.0,61,3,2.0,20
306000.0,61,3,11.0,20
308000.0,58,3,5.0,0
310000.0,61,3,11.0,20
289000.0,64,4,5.0,20
290000.0,64,4,2.0,20
300000.0,61,4,5.0,20
306000.0,63,4,8.0,20
310000.0,61,4,5.0,20
310000.0,63,4,5.0,20
314000.0,63,4,2.0,20
320500.0,64,4,11.0,20
330000.0,61,4,8.0,20
335000.0,64,4,5.0,20
338888.0,63,4,2.0,20
340000.0,62,4,8.0,20
347000.0,58,4,2.0,20
350000.0,61,4,2.0,20
356888.0,64,4,5.0,20
360000.0,58,4,8.0,20
365000.0,64,4,2.0,20
366000.0,61,4,8.0,20
368000.0,62,4,11.0,20
370000.0,60,4,11.0,20
375000.0,64,4,2.0,20
375000.0,62,4,2.0,20
375000.0,64,4,11.0,20
375000.0,65,4,11.0,20
380000.0,61,4,2.0,20
388888.0,61,4,11.0,20
390000.0,61,4,5.0,20
398000.0,60,4,11.0,20
410000.0,63,4,8.0,20
415000.0,61,4,8.0,20
430000.0,64,4,11.0,20
472000.0,63,4,11.0,20
405000.0,63,5,5.0,20
452000.0,64,5,5.0,20
460000.0,61,5,2.0,20
500000.0,69,5,11.0,20
245000.0,56,2,5.0,20
250000.0,62,2,8.0,20
270000.0,62,3,2.0,20
276888.0,62,3,11.0,20
283000.0,61,3,2.0,20
295000.0,57,3,5.0,20
298000.0,55,3,2.0,20
300000.0,57,3,5.0,20
300500.0,56,3,11.0,20
301000.0,56,3,5.0,20
303000.0,54,3,5.0,20
303000.0,56,3,8.0,20
305000.0,56,3,8.0,20
308000.0,56,3,8.0,20
310000.0,53,3,11.0,20
310000.0,56,3,11.0,20
315000.0,52,3,8.0,20
318000.0,55,3,11.0,20
318000.0,56,3,11.0,20
320000.0,55,3,11.0,20
320000.0,54,3,8.0,20
320000.0,57,3,11.0,20
322000.0,60,3,14.0,20
323000.0,55,3,11.0,20
323000.0,55,3,11.0,20
323000.0,56,3,2.0,20
325000.0,56,3,11.0,20
330000.0,57,3,11.0,20
330000.0,53,3,11.0,20
330000.0,54,3,5.0,20
333000.0,57,3,8.0,20
337000.0,56,3,11.0,20
338000.0,53,3,2.0,20
348000.0,54,3,8.0,20
353000.0,56,3,11.0,20
360000.0,55,3,8.0,20
365000.0,55,3,2.0,20
365000.0,54,3,8.0,20
365000.0,54,3,2.0,20
365000.0,56,3,8.0,20
370000.0,61,3,8.0,20
383000.0,54,3,8.0,20
388000.0,55,3,5.0,20
390000.0,54,3,2.0,20
410000.0,54,3,11.0,20
400000.0,53,4,5.0,20
406000.0,53,4,2.0,20
415000.0,54,4,2.0,20
433000.0,56,4,2.0,20
438000.0,57,4,5.0,20
439000.0,55,4,5.0,20
460000.0,54,4,5.0,20
460000.0,77,4,5.0,20
470000.0,56,4,11.0,20
472000.0,56,4,8.0,20
473000.0,54,4,8.0,20
480000.0,55,4,8.0,20
485000.0,54,4,5.0,20
538000.0,72,5,2.0,20
550000.0,69,5,2.0,20
635000.0,56,5,20.0,20
650000.0,70,5,2.0,20
675000.0,57,5,20.0,20
720000.0,77,5,26.0,20
810888.0,79,5,11.0,20
260000.0,54,3,2.0,20
260000.0,54,3,2.0,20
270000.0,54,3,5.0,20
270000.0,56,3,2.0,20
280000.0,62,3,8.0,20
285000.0,56,3,2.0,20
290000.0,54,3,2.0,20
290000.0,57,3,2.0,20
295000.0,57,3,8.0,20
295000.0,57,3,8.0,20
296000.0,54,3,2.0,20
300000.0,55,3,5.0,20
300000.0,62,3,5.0,20
300000.0,55,3,11.0,20
302000.0,61,3,5.0,20
305000.0,55,3,2.0,20
305000.0,55,3,2.0,20
305000.0,56,3,14.0,20
305000.0,50,3,5.0,20
306000.0,56,3,8.0,20
306000.0,52,3,5.0,20
308000.0,55,3,11.0,20
308888.0,55,3,11.0,20
310000.0,56,3,8.0,20
310000.0,54,3,5.0,20
310000.0,54,3,5.0,20
310000.0,55,3,11.0,20
310000.0,57,3,8.0,20
321000.0,48,3,5.0,20
328000.0,55,3,5.0,20
328000.0,55,3,5.0,20
355000.0,56,3,11.0,20
355000.0,54,3,8.0,20
359000.0,55,3,11.0,20
360000.0,55,3,5.0,20
368000.0,53,3,8.0,20
380000.0,55,3,11.0,20
385000.0,56,3,2.0,20
350000.0,53,4,2.0,20
352000.0,62,4,2.0,20
365000.0,63,4,2.0,20
366000.0,63,4,11.0,20
390000.0,61,4,2.0,20
393000.0,54,4,2.0,20
396500.0,52,4,2.0,20
400000.0,55,4,5.0,20
400000.0,61,4,11.0,20
405000.0,53,4,2.0,20
415388.0,54,4,11.0,20
417000.0,61,4,8.0,20
420000.0,63,4,2.0,20
423000.0,60,4,8.0,20
425000.0,63,4,5.0,20
426000.0,55,4,5.0,20
440000.0,54,4,14.0,20
448500.0,55,4,11.0,20
450000.0,55,4,8.0,20
455000.0,76,4,5.0,20
475000.0,72,4,11.0,20
500000.0,76,4,8.0,20
518000.0,76,4,14.0,20
535000.0,82,4,11.0,20
555000.0,81,4,11.0,20
637500.0,86,4,11.0,20
488000.0,54,5,2.0,20
525000.0,56,5,11.0,20
601000.0,76,5,14.0,20
675000.0,65,5,2.0,20
698000.0,53,5,11.0,20
348000.0,63,3,8.0,20
395000.0,64,3,11.0,20
400000.0,62,3,5.0,20
418000.0,62,3,5.0,20
439000.0,61,3,5.0,20
410000.0,68,4,2.0,20
490000.0,68,4,8.0,20
491888.0,66,4,5.0,20
495000.0,64,4,5.0,20
498000.0,63,4,8.0,20
515000.0,68,4,5.0,20
553000.0,62,4,11.0,20
565000.0,68,4,14.0,20
600000.0,74,4,2.0,20
670000.0,68,4,20.0,20
608000.0,63,5,5.0,20
680000.0,63,5,2.0,20
700000.0,64,5,8.0,20
712000.0,64,5,2.0,20
715000.0,63,5,8.0,20
825000.0,63,5,8.0,20
240000.0,60,3,5.0,20
265000.0,61,3,11.0,20
275000.0,61,3,2.0,20
280000.0,61,3,2.0,20
280000.0,60,3,2.0,20
285000.0,64,3,8.0,20
288000.0,63,3,11.0,20
290000.0,61,3,11.0,20
290000.0,61,3,5.0,20
291000.0,61,3,5.0,20
295000.0,61,3,8.0,20
295000.0,63,3,2.0,20
295800.0,61,3,5.0,20
296000.0,61,3,5.0,20
302000.0,63,3,11.0,20
310000.0,60,3,11.0,20
315000.0,61,3,2.0,20
325000.0,61,3,11.0,20
335000.0,62,4,8.0,20
360000.0,62,4,11.0,20
360000.0,64,4,2.0,20
360000.0,62,4,8.0,20
363000.0,62,4,2.0,20
388000.0,60,4,5.0,20
390000.0,62,4,8.0,20
400000.0,74,4,11.0,20
405000.0,62,4,11.0,20
422000.0,60,4,2.0,20
428000.0,63,4,11.0,20
440000.0,81,4,8.0,20
450000.0,80,4,17.0,20
460000.0,61,4,5.0,20
466000.0,61,4,2.0,20
480000.0,61,4,2.0,20
483000.0,73,4,14.0,20
455000.0,61,5,5.0,20
505000.0,80,5,2.0,20
517000.0,73,5,11.0,20
530000.0,73,5,8.0,20
535000.0,80,5,2.0,20
571000.0,73,5,11.0,20
575000.0,74,5,14.0,20
580000.0,73,5,11.0,20
220000.0,51,1,2.0,20
255000.0,46,2,11.0,20
295000.0,45,3,8.0,20
320000.0,55,3,5.0,20
320000.0,59,3,2.0,20
320000.0,52,3,5.0,20
325000.0,51,3,11.0,20
335000.0,59,3,11.0,20
338000.0,51,3,14.0,20
345000.0,59,3,14.0,20
385000.0,59,3,5.0,20
399888.0,54,3,11.0,20
415000.0,49,3,5.0,20
498000.0,78,3,20.0,20
650000.0,49,3,5.0,20
410000.0,52,4,2.0,20
475000.0,51,4,11.0,20
475000.0,54,4,2.0,20
570000.0,51,4,2.0,20
580000.0,73,4,5.0,20
590000.0,82,4,14.0,20
600000.0,60,4,8.0,20
608000.0,79,4,26.0,20
662000.0,79,4,5.0,20
720000.0,78,4,14.0,20
720000.0,85,4,14.0,20
800800.0,81,4,23.0,20
630000.0,55,5,2.0,20
685000.0,51,5,14.0,20
761000.0,79,5,17.0,20
780000.0,82,5,23.0,20
790000.0,83,5,2.0,20
846198.0,78,5,26.0,20
865000.0,77,5,11.0,20
900000.0,81,5,29.0,20
290000.0,64,3,2.0,20
298000.0,64,3,5.0,20
310000.0,64,3,8.0,20
312888.0,64,3,11.0,20
312000.0,63,4,2.0,20
328000.0,64,4,8.0,20
330000.0,74,4,2.0,20
330000.0,74,4,5.0,20
343000.0,73,4,5.0,20
348000.0,64,4,8.0,20
350000.0,74,4,11.0,20
360000.0,65,4,5.0,20
360000.0,74,4,5.0,20
360000.0,63,4,2.0,20
360000.0,79,4,8.0,20
367000.0,74,4,8.0,20
368888.0,74,4,2.0,20
370000.0,78,4,11.0,20
385000.0,74,4,11.0,20
400088.0,77,4,14.0,20
412000.0,80,4,17.0,20
415000.0,75,4,11.0,20
460000.0,80,4,17.0,20
470000.0,77,4,11.0,20
395000.0,73,5,5.0,20
395000.0,78,5,8.0,20
398000.0,64,5,2.0,20
400000.0,78,5,11.0,20
408000.0,65,5,11.0,20
410000.0,78,5,2.0,20
410000.0,65,5,2.0,20
465000.0,74,5,11.0,20
470000.0,74,5,17.0,20
508888.0,75,5,23.0,20
583000.0,77,5,8.0,20
610000.0,74,5,23.0,20
405000.0,50,3,14.0,20
430000.0,57,3,8.0,20
525000.0,53,3,11.0,20
560000.0,57,4,17.0,20
742000.0,56,4,23.0,20
810000.0,87,4,20.0,20
820000.0,87,4,14.0,20
838000.0,87,4,26.0,20
850000.0,87,4,14.0,20
868000.0,87,4,26.0,20
898000.0,87,4,23.0,20
335000.0,65,4,5.0,20
343000.0,76,4,2.0,20
348000.0,73,4,2.0,20
348000.0,74,4,14.0,20
355000.0,68,4,8.0,20
355000.0,71,4,14.0,20
360000.0,66,4,2.0,20
361000.0,71,4,11.0,20
363000.0,78,4,8.0,20
365000.0,69,4,14.0,20
368000.0,66,4,5.0,20
370000.0,69,4,11.0,20
370000.0,72,4,2.0,20
375000.0,75,4,2.0,20
375000.0,69,4,8.0,20
375000.0,74,4,14.0,20
380000.0,69,4,2.0,20
380000.0,69,4,5.0,20
390000.0,66,4,8.0,20
390000.0,71,4,8.0,20
393000.0,72,4,8.0,20
401000.0,69,4,11.0,20
430000.0,69,4,8.0,20
465888.0,74,4,5.0,20
390000.0,75,5,8.0,20
398000.0,79,5,14.0,20
398000.0,79,5,2.0,20
412000.0,79,5,5.0,20
415000.0,78,5,8.0,20
418000.0,76,5,8.0,20
420000.0,75,5,8.0,20
420000.0,78,5,2.0,20
425000.0,78,5,5.0,20
425000.0,65,5,2.0,20
450000.0,78,5,17.0,20
452000.0,76,5,8.0,20
462500.0,68,5,11.0,20
465000.0,78,5,14.0,20
512500.0,72,5,17.0,20
582888.0,74,5,8.0,20
305000.0,56,3,2.0,20
310800.0,61,3,8.0,20
330000.0,54,3,5.0,20
330000.0,59,3,2.0,20
338000.0,56,3,2.0,20
360000.0,54,3,8.0,20
360000.0,55,3,5.0,20
360000.0,54,3,8.0,20
366000.0,54,3,5.0,20
378888.0,56,3,5.0,20
380000.0,56,3,11.0,20
395000.0,55,3,5.0,20
408888.0,55,3,8.0,20
415000.0,54,3,11.0,20
450000.0,57,4,5.0,20
460000.0,60,4,14.0,20
470000.0,54,4,2.0,20
500000.0,54,4,5.0,20
510000.0,54,4,2.0,20
512800.0,57,4,8.0,20
548000.0,55,4,11.0,20
595000.0,55,4,11.0,20
635000.0,60,4,14.0,20
600000.0,55,5,5.0,20
638000.0,60,5,2.0,20
692000.0,54,5,8.0,20
700000.0,60,5,8.0,20
243000.0,55,2,11.0,20
270000.0,43,3,2.0,20
275000.0,43,3,8.0,20
278000.0,45,3,5.0,20
280000.0,45,3,11.0,20
280000.0,48,3,5.0,20
281000.0,57,3,14.0,20
285000.0,56,3,2.0,20
290000.0,53,3,5.0,20
302000.0,58,3,2.0,20
320000.0,57,3,5.0,20
350000.0,62,3,8.0,20
353000.0,53,3,2.0,20
358000.0,55,3,5.0,20
415000.0,83,3,14.0,20
341000.0,62,4,14.0,20
350000.0,62,4,8.0,20
390000.0,61,4,11.0,20
406000.0,51,4,14.0,20
428000.0,64,4,8.0,20
450000.0,68,4,2.0,20
488000.0,61,4,2.0,20
540000.0,74,4,2.0,20
560000.0,60,4,11.0,20
645000.0,82,4,11.0,20
710000.0,81,4,20.0,20
415000.0,62,5,8.0,20
555000.0,59,5,5.0,20
643000.0,72,5,14.0,20
250000.0,51,3,5.0,20
265000.0,63,3,5.0,20
280000.0,60,3,5.0,20
285000.0,63,3,5.0,20
285000.0,62,3,11.0,20
290000.0,58,3,5.0,20
295000.0,65,3,5.0,20
297000.0,59,3,5.0,20
302000.0,63,3,14.0,20
302000.0,60,3,2.0,20
305000.0,61,3,2.0,20
305000.0,54,3,2.0,20
306888.0,61,3,8.0,20
308000.0,59,3,5.0,20
315000.0,61,3,5.0,20
317000.0,59,3,11.0,20
325000.0,62,3,11.0,20
325000.0,63,3,5.0,20
326000.0,54,3,8.0,20
330000.0,54,3,8.0,20
340000.0,63,3,2.0,20
350000.0,58,3,5.0,20
350000.0,61,4,2.0,20
358000.0,62,4,2.0,20
365000.0,80,4,5.0,20
370000.0,54,4,11.0,20
370000.0,61,4,5.0,20
370000.0,62,4,14.0,20
373000.0,54,4,5.0,20
380000.0,79,4,11.0,20
384000.0,74,4,2.0,20
390000.0,68,4,5.0,20
390000.0,75,4,2.0,20
400000.0,66,4,11.0,20
403000.0,62,4,2.0,20
403000.0,73,4,11.0,20
407000.0,59,4,5.0,20
410000.0,75,4,2.0,20
410000.0,75,4,5.0,20
425000.0,59,4,5.0,20
428000.0,63,4,5.0,20
430000.0,65,4,5.0,20
430000.0,68,4,11.0,20
435888.0,74,4,11.0,20
446000.0,66,4,5.0,20
457000.0,60,5,2.0,20
460000.0,79,5,5.0,20
475000.0,74,5,14.0,20
495000.0,62,5,5.0,20
508000.0,61,5,5.0,20
518000.0,63,5,8.0,20
528000.0,73,5,14.0,20
588888.0,66,5,5.0,20
639000.0,68,5,8.0,20
659000.0,73,5,11.0,20
740000.0,60,5,8.0,20
275000.0,53,3,8.0,20
288000.0,61,3,5.0,20
290000.0,61,3,5.0,20
300000.0,53,3,14.0,20
305000.0,59,3,8.0,20
315000.0,59,3,2.0,20
318000.0,55,3,11.0,20
321000.0,60,3,14.0,20
327000.0,59,3,11.0,20
330000.0,58,3,5.0,20
330000.0,60,3,11.0,20
340000.0,59,3,14.0,20
362000.0,57,4,2.0,20
382000.0,79,4,11.0,20
390000.0,61,4,8.0,20
398000.0,79,4,2.0,20
400000.0,61,4,8.0,20
412000.0,59,4,11.0,20
438000.0,74,4,8.0,20
455000.0,75,4,11.0,20
475000.0,60,4,11.0,20
485000.0,58,4,8.0,20
518000.0,74,4,17.0,20
460000.0,55,5,11.0,20
506000.0,60,5,5.0,20
515000.0,76,5,2.0,20
240000.0,51,3,8.0,2
250000.0,51,3,5.0,2
265000.0,53,3,11.0,7
265000.0,52,3,2.0,20
265000.0,62,3,2.0,20
268000.0,52,3,11.0,20
268000.0,61,3,2.0,20
271000.0,48,3,5.0,20
278000.0,48,3,5.0,20
280000.0,50,3,11.0,20
283000.0,64,3,8.0,20
296000.0,65,3,11.0,20
300000.0,60,3,2.0,20
303000.0,52,3,20.0,6
305000.0,64,3,11.0,20
309000.0,60,3,8.0,20
310000.0,60,3,11.0,20
310000.0,64,3,8.0,20
348888.0,64,4,5.0,20
351000.0,66,4,11.0,20
355000.0,78,4,2.0,20
356000.0,76,4,2.0,20
358000.0,64,4,5.0,20
360000.0,77,4,2.0,20
360000.0,66,4,5.0,20
360000.0,64,4,11.0,20
361000.0,69,4,8.0,20
363000.0,60,4,8.0,20
364000.0,60,4,5.0,20
365000.0,69,4,5.0,20
365000.0,69,4,8.0,20
368000.0,72,4,5.0,20
368800.0,60,4,8.0,20
370000.0,78,4,11.0,20
370000.0,69,4,5.0,20
380000.0,76,4,5.0,20
380000.0,76,4,2.0,20
385000.0,61,4,11.0,20
395000.0,60,4,11.0,20
395000.0,61,4,2.0,20
395000.0,77,4,8.0,20
395000.0,71,4,17.0,20
399000.0,76,4,2.0,20
400000.0,78,4,8.0,20
405000.0,78,4,11.0,20
412000.0,71,4,17.0,20
418000.0,73,4,5.0,20
420000.0,60,4,11.0,20
439388.0,76,4,11.0,20
442000.0,76,4,17.0,20
445000.0,76,4,14.0,20
450000.0,60,4,11.0,20
450000.0,77,4,8.0,20
390000.0,77,5,14.0,20
400000.0,68,5,11.0,20
403000.0,78,5,14.0,20
405888.0,64,5,8.0,20
410000.0,79,5,8.0,20
410000.0,72,5,5.0,20
410000.0,65,5,5.0,20
420000.0,79,5,8.0,20
420000.0,77,5,5.0,20
440000.0,79,5,14.0,20
440000.0,71,5,5.0,20
445000.0,77,5,5.0,20
448000.0,77,5,5.0,20
448000.0,78,5,8.0,20
465000.0,52,5,11.0,20
466000.0,77,5,14.0,20
470000.0,77,5,11.0,20
470000.0,77,5,5.0,20
471000.0,74,5,14.0,20
472000.0,61,5,5.0,20
475000.0,78,5,8.0,20
475000.0,78,5,11.0,20
475000.0,77,5,11.0,20
481000.0,78,5,8.0,20
488000.0,78,5,8.0,20
490000.0,61,5,5.0,20
510000.0,72,5,11.0,20
518000.0,77,5,17.0,20
524000.0,76,5,14.0,20
530000.0,58,5,8.0,20
530000.0,73,5,11.0,20
543000.0,76,5,11.0,20
575000.0,58,5,14.0,20
580000.0,74,5,8.0,20
605000.0,76,5,8.0,20
275000.0,46,2,8.0,20
295000.0,57,3,2.0,20
295000.0,50,3,5.0,20
305000.0,49,3,8.0,20
306000.0,50,3,17.0,15
330000.0,50,3,5.0,20
330000.0,50,3,5.0,20
338000.0,50,3,17.0,15
340000.0,52,3,11.0,20
345000.0,45,3,8.0,20
350000.0,57,3,8.0,20
383000.0,60,3,2.0,20
385000.0,59,3,2.0,20
390000.0,55,3,11.0,20
398000.0,63,3,11.0,20
448000.0,88,3,8.0,20
450000.0,48,3,23.0,20
465000.0,88,3,11.0,20
532000.0,60,3,2.0,20
875000.0,48,3,2.0,20
400000.0,50,4,5.0,20
430000.0,77,4,2.0,20
440000.0,50,4,11.0,20
488888.0,60,4,8.0,20
495000.0,55,4,5.0,20
550000.0,72,4,5.0,20
600000.0,82,4,17.0,20
670000.0,60,4,8.0,20
590000.0,60,5,2.0,20
688000.0,72,5,8.0,20
710000.0,80,5,5.0,20
428000.0,51,3,8.0,20
440000.0,52,3,17.0,20
462000.0,51,3,11.0,20
472000.0,51,3,11.0,20
505000.0,51,3,17.0,20
750000.0,51,5,14.0,20
880000.0,53,5,20.0,20
280000.0,56,3,5.0,20
347000.0,64,4,11.0,20
351888.0,64,4,11.0,20
380000.0,66,4,5.0,20
390000.0,71,4,11.0,20
400000.0,65,4,2.0,20
400000.0,71,4,5.0,20
400000.0,72,4,2.0,20
403000.0,69,4,8.0,20
405000.0,69,4,5.0,20
405000.0,72,4,14.0,20
408000.0,68,4,2.0,20
410000.0,65,4,8.0,20
410000.0,65,4,2.0,20
420000.0,71,4,5.0,20
426000.0,66,4,5.0,20
428000.0,72,4,5.0,20
435000.0,69,4,11.0,20
435000.0,70,4,8.0,20
471500.0,66,4,8.0,20
415000.0,69,5,2.0,20
430000.0,70,5,8.0,20
434000.0,65,5,5.0,20
470000.0,69,5,8.0,20
471000.0,69,5,5.0,20
480000.0,70,5,8.0,20
490000.0,72,5,5.0,20
495000.0,69,5,5.0,20
380000.0,79,4,8.0,20
385000.0,79,4,11.0,20
385000.0,79,4,8.0,20
388000.0,79,4,11.0,20
388000.0,80,4,2.0,20
398000.0,79,4,5.0,20
402000.0,86,4,2.0,20
410000.0,81,4,14.0,20
420000.0,83,4,5.0,20
420888.0,80,4,11.0,20
425000.0,79,4,11.0,20
430000.0,87,4,2.0,20
432000.0,87,4,2.0,20
440000.0,83,4,17.0,20
440000.0,85,4,11.0,20
442000.0,87,4,5.0,20
470000.0,86,4,5.0,20
490000.0,87,4,8.0,20
495000.0,87,4,14.0,20
512000.0,87,4,11.0,20
520000.0,87,4,11.0,20
390000.0,79,5,2.0,20
400000.0,79,5,2.0,20
410000.0,79,5,8.0,20
412000.0,79,5,5.0,20
420000.0,79,5,11.0,20
420000.0,79,5,14.0,20
420000.0,80,5,8.0,20
425000.0,79,5,2.0,20
427000.0,81,5,5.0,20
430000.0,80,5,2.0,20
430000.0,81,5,8.0,20
430000.0,78,5,5.0,20
435000.0,79,5,5.0,20
438000.0,79,5,11.0,20
460000.0,79,5,11.0,20
460000.0,81,5,8.0,20
460000.0,78,5,14.0,20
460000.0,79,5,17.0,20
465000.0,81,5,11.0,20
465000.0,80,5,11.0,20
468000.0,81,5,8.0,20
469200.0,79,5,11.0,20
473000.0,79,5,14.0,20
475000.0,79,5,17.0,20
488000.0,79,5,2.0,20
495000.0,81,5,14.0,20
500000.0,78,5,17.0,20
500000.0,81,5,14.0,20
510000.0,79,5,8.0,20
520000.0,80,5,14.0,20
544000.0,80,5,14.0,20
258000.0,43,2,8.0,20
300500.0,52,3,2.0,20
305000.0,46,3,2.0,20
313000.0,46,3,2.0,20
328000.0,46,3,5.0,20
335000.0,43,3,5.0,20
337000.0,47,3,2.0,20
340000.0,50,3,5.0,20
350000.0,43,3,2.0,20
350000.0,55,3,5.0,20
350000.0,51,3,5.0,20
350000.0,46,3,14.0,20
370000.0,52,3,11.0,20
378000.0,52,3,5.0,20
380000.0,51,3,5.0,20
390000.0,52,3,11.0,20
400000.0,49,3,23.0,20
402888.0,50,3,20.0,19
425000.0,46,3,2.0,20
468000.0,51,3,8.0,20
470000.0,49,4,8.0,20
505000.0,50,4,11.0,20
540000.0,76,4,2.0,20
640000.0,73,4,17.0,20
648000.0,72,4,2.0,20
670000.0,72,4,17.0,20
680000.0,84,4,11.0,20
696888.0,84,4,8.0,20
718000.0,88,4,23.0,20
720000.0,84,4,11.0,20
725000.0,88,4,20.0,20
738888.0,84,4,29.0,20
740000.0,82,4,17.0,20
798000.0,72,4,11.0,20
808668.0,53,5,20.0,20
820000.0,54,5,5.0,20
850000.0,76,5,23.0,20
900000.0,87,5,26.0,20
326000.0,75,4,2.0,20
330000.0,80,4,2.0,20
330000.0,76,4,8.0,20
